strAudioPath,pcm_time(UTC ms),sr_result
msc_log_2017-07-20Thu22-25-44.994000.pcm.SpeexWb.pcm,1500560744994.0,再看一下网友对中国移动股票的分析
msc_log_2017-07-20Thu22-25-49.916000.pcm.SpeexWb.pcm,1500560749916.0,退出吧
msc_log_2017-07-20Thu22-26-02.456000.pcm.SpeexWb.pcm,1500560762456.0,查询股票300472
msc_log_2017-07-20Thu22-26-06.884000.pcm.SpeexWb.pcm,1500560766884.0,我没看清
msc_log_2017-07-20Thu22-26-09.925000.pcm.SpeexWb.pcm,1500560769925.0,他的最近一期中签率是多少呀
msc_log_2017-07-20Thu22-26-14.418000.pcm.SpeexWb.pcm,1500560774418.0,知道了退出
msc_log_2017-07-20Thu22-26-17.530000.pcm.SpeexWb.pcm,1500560777530.0,查询深圳股票
msc_log_2017-07-20Thu22-26-20.650000.pcm.SpeexWb.pcm,1500560780650.0,以零开头的股票代码有哪些呢
msc_log_2017-07-20Thu22-26-24.618000.pcm.SpeexWb.pcm,1500560784618.0,那就今晚喝吧
msc_log_2017-07-20Thu22-26-28.041000.pcm.SpeexWb.pcm,1500560788041.0,打电话给何志明
msc_log_2017-07-20Thu22-26-31.583000.pcm.SpeexWb.pcm,1500560791583.0,打151开头的那个
msc_log_2017-07-20Thu22-26-35.279000.pcm.SpeexWb.pcm,1500560795279.0,确定
msc_log_2017-07-20Thu22-26-37.983000.pcm.SpeexWb.pcm,1500560797983.0,打电话给李琼
msc_log_2017-07-20Thu22-26-41.446000.pcm.SpeexWb.pcm,1500560801446.0,不是移动的拨打他联通的
msc_log_2017-07-20Thu22-26-45.731000.pcm.SpeexWb.pcm,1500560805731.0,打开免提
msc_log_2017-07-20Thu22-26-48.979000.pcm.SpeexWb.pcm,1500560808979.0,确定
msc_log_2017-07-20Thu22-27-01.503000.pcm.SpeexWb.pcm,1500560821503.0,电话给老婆
msc_log_2017-07-20Thu22-27-04.879000.pcm.SpeexWb.pcm,1500560824879.0,对就是137的那个号码
msc_log_2017-07-20Thu22-27-18.948000.pcm.SpeexWb.pcm,1500560838948.0,等下取消拨打
msc_log_2017-07-20Thu22-27-22.599000.pcm.SpeexWb.pcm,1500560842599.0,重播一次
msc_log_2017-07-20Thu22-27-26.202000.pcm.SpeexWb.pcm,1500560846202.0,打电话给陈勇琦
msc_log_2017-07-20Thu22-27-30.267000.pcm.SpeexWb.pcm,1500560850267.0,用卡一拨打
msc_log_2017-07-20Thu22-27-43.447000.pcm.SpeexWb.pcm,1500560863447.0,选择黑的号码
msc_log_2017-07-20Thu22-27-56.874000.pcm.SpeexWb.pcm,1500560876874.0,确认
msc_log_2017-07-20Thu22-28-00.059000.pcm.SpeexWb.pcm,1500560880059.0,拨打杨建军电话
msc_log_2017-07-20Thu22-28-04.066000.pcm.SpeexWb.pcm,1500560884066.0,不是我说的是杨建军
msc_log_2017-07-20Thu22-28-08.657000.pcm.SpeexWb.pcm,1500560888657.0,133开头的电信的号码
msc_log_2017-07-20Thu22-28-13.111000.pcm.SpeexWb.pcm,1500560893111.0,对的确认拨打
msc_log_2017-07-20Thu22-28-16.534000.pcm.SpeexWb.pcm,1500560896534.0,打电话给电工
msc_log_2017-07-20Thu22-28-20.369000.pcm.SpeexWb.pcm,1500560900369.0,不是纪委的是电工许嵩的
msc_log_2017-07-20Thu22-28-25.052000.pcm.SpeexWb.pcm,1500560905052.0,取消取消不打了
msc_log_2017-07-20Thu22-28-28.919000.pcm.SpeexWb.pcm,1500560908919.0,拨打张老板电话
msc_log_2017-07-20Thu22-28-32.870000.pcm.SpeexWb.pcm,1500560912870.0,奥不是市里老板的电话
msc_log_2017-07-20Thu22-28-37.597000.pcm.SpeexWb.pcm,1500560917597.0,开放免提
msc_log_2017-07-20Thu22-28-40.937000.pcm.SpeexWb.pcm,1500560920937.0,挂断
msc_log_2017-07-20Thu22-28-43.809000.pcm.SpeexWb.pcm,1500560923809.0,打开电话本
msc_log_2017-07-20Thu22-28-46.970000.pcm.SpeexWb.pcm,1500560926970.0,拨打杨建军的电话
msc_log_2017-07-20Thu22-28-50.891000.pcm.SpeexWb.pcm,1500560930891.0,联通186的那个号码
msc_log_2017-07-20Thu22-28-54.703000.pcm.SpeexWb.pcm,1500560934703.0,确认
msc_log_2017-07-20Thu22-28-57.806000.pcm.SpeexWb.pcm,1500560937806.0,请帮我接听电话
msc_log_2017-07-20Thu22-29-01.658000.pcm.SpeexWb.pcm,1500560941658.0,打开免提
msc_log_2017-07-20Thu22-29-04.782000.pcm.SpeexWb.pcm,1500560944782.0,声音加大
msc_log_2017-07-20Thu22-29-07.842000.pcm.SpeexWb.pcm,1500560947842.0,声音太吵了挂断
msc_log_2017-07-20Thu22-29-11.555000.pcm.SpeexWb.pcm,1500560951555.0,回拨刚才的来电
msc_log_2017-07-20Thu22-29-25.062000.pcm.SpeexWb.pcm,1500560965062.0,拨打电话给陈
msc_log_2017-07-20Thu22-29-28.974000.pcm.SpeexWb.pcm,1500560968974.0,不是陈建勇是大臣宝源电话
msc_log_2017-07-20Thu22-29-43.921000.pcm.SpeexWb.pcm,1500560983921.0,挂断挂断打错了
msc_log_2017-07-20Thu22-29-47.708000.pcm.SpeexWb.pcm,1500560987708.0,打陈健全的电话
msc_log_2017-07-20Thu22-29-51.829000.pcm.SpeexWb.pcm,1500560991829.0,打电话给10086
msc_log_2017-07-20Thu22-29-56.028000.pcm.SpeexWb.pcm,1500560996028.0,用卡二拨打哦
msc_log_2017-07-20Thu22-29-59.606000.pcm.SpeexWb.pcm,1500560999606.0,免提免提
msc_log_2017-07-20Thu22-30-03.027000.pcm.SpeexWb.pcm,1500561003027.0,人工服务零
msc_log_2017-07-20Thu22-30-06.261000.pcm.SpeexWb.pcm,1500561006261.0,身在加大一点
msc_log_2017-07-20Thu22-30-09.724000.pcm.SpeexWb.pcm,1500561009724.0,电话号码是多少
msc_log_2017-07-20Thu22-30-13.112000.pcm.SpeexWb.pcm,1500561013112.0,韩姐的电话号码
msc_log_2017-07-20Thu22-30-16.557000.pcm.SpeexWb.pcm,1500561016557.0,拨打韩姐电话
msc_log_2017-07-20Thu22-30-20.328000.pcm.SpeexWb.pcm,1500561020328.0,声音太大了稍微减小一点
msc_log_2017-07-20Thu22-30-24.940000.pcm.SpeexWb.pcm,1500561024940.0,拨打电话
msc_log_2017-07-20Thu22-30-28.304000.pcm.SpeexWb.pcm,1500561028304.0,拨打叉车的电话
msc_log_2017-07-20Thu22-30-32.033000.pcm.SpeexWb.pcm,1500561032033.0,查车槽的电话
msc_log_2017-07-20Thu22-30-35.572000.pcm.SpeexWb.pcm,1500561035572.0,取消取消
msc_log_2017-07-20Thu22-30-38.897000.pcm.SpeexWb.pcm,1500561038897.0,重新拨打查查o1152的号码
msc_log_2017-07-20Thu22-30-43.753000.pcm.SpeexWb.pcm,1500561043753.0,拨打电话158的号码
msc_log_2017-07-20Thu22-30-47.845000.pcm.SpeexWb.pcm,1500561047845.0,选择尾号是3943的移动号码
msc_log_2017-07-20Thu22-30-52.631000.pcm.SpeexWb.pcm,1500561052631.0,确认
msc_log_2017-07-20Thu22-31-05.267000.pcm.SpeexWb.pcm,1500561065267.0,给新华保险打电话
msc_log_2017-07-20Thu22-31-09.116000.pcm.SpeexWb.pcm,1500561069116.0,拨打四川绵阳的成都新华保险
msc_log_2017-07-20Thu22-31-24.053000.pcm.SpeexWb.pcm,1500561084053.0,开外音
msc_log_2017-07-20Thu22-31-26.890000.pcm.SpeexWb.pcm,1500561086890.0,打电话给刘
msc_log_2017-07-20Thu22-31-30.205000.pcm.SpeexWb.pcm,1500561090205.0,打电信号码刘志伦的
msc_log_2017-07-20Thu22-31-34.614000.pcm.SpeexWb.pcm,1500561094614.0,没人接挂断吧
msc_log_2017-07-20Thu22-31-38.645000.pcm.SpeexWb.pcm,1500561098645.0,打电话给15635139369
msc_log_2017-07-20Thu22-31-43.971000.pcm.SpeexWb.pcm,1500561103971.0,声音调到中等
msc_log_2017-07-20Thu22-31-47.318000.pcm.SpeexWb.pcm,1500561107318.0,打开免提
msc_log_2017-07-20Thu22-31-50.423000.pcm.SpeexWb.pcm,1500561110423.0,挂断
msc_log_2017-07-20Thu22-31-53.440000.pcm.SpeexWb.pcm,1500561113440.0,第二号码打电话给肖剑
msc_log_2017-07-20Thu22-32-07.890000.pcm.SpeexWb.pcm,1500561127890.0,取消发个短讯给他
msc_log_2017-07-20Thu22-32-12.270000.pcm.SpeexWb.pcm,1500561132270.0,短信内容是我快到家了
msc_log_2017-07-20Thu22-32-26.527000.pcm.SpeexWb.pcm,1500561146527.0,发送
msc_log_2017-07-20Thu22-32-39.100000.pcm.SpeexWb.pcm,1500561159100.0,张磊的电话号码
msc_log_2017-07-20Thu22-32-42.435000.pcm.SpeexWb.pcm,1500561162435.0,"拨打""}]},{""bg"":43,""cw"":[{""sc"":0.00,""w"":"""
msc_log_2017-07-20Thu22-32-54.924000.pcm.SpeexWb.pcm,1500561174924.0,声音调到最高
msc_log_2017-07-20Thu22-32-58.298000.pcm.SpeexWb.pcm,1500561178298.0,没人接取消吧
msc_log_2017-07-20Thu22-33-01.753000.pcm.SpeexWb.pcm,1500561181753.0,请打电话给
msc_log_2017-07-20Thu22-33-05.041000.pcm.SpeexWb.pcm,1500561185041.0,给老板
msc_log_2017-07-20Thu22-33-17.617000.pcm.SpeexWb.pcm,1500561197617.0,都不是我打给家具老板
msc_log_2017-07-20Thu22-33-22.039000.pcm.SpeexWb.pcm,1500561202039.0,对的确认拨打
msc_log_2017-07-20Thu22-33-35.338000.pcm.SpeexWb.pcm,1500561215338.0,回电话
msc_log_2017-07-20Thu22-33-38.404000.pcm.SpeexWb.pcm,1500561218404.0,回复刚刚没有接到的电话
msc_log_2017-07-20Thu22-33-42.841000.pcm.SpeexWb.pcm,1500561222841.0,声音调到中等吧
msc_log_2017-07-20Thu22-33-46.131000.pcm.SpeexWb.pcm,1500561226131.0,修车师傅的电话
msc_log_2017-07-20Thu22-33-49.632000.pcm.SpeexWb.pcm,1500561229632.0,拨打130的那个
msc_log_2017-07-20Thu22-33-53.140000.pcm.SpeexWb.pcm,1500561233140.0,开放免提
msc_log_2017-07-20Thu22-33-56.407000.pcm.SpeexWb.pcm,1500561236407.0,我要打前面是15966的电话
msc_log_2017-07-20Thu22-34-01.698000.pcm.SpeexWb.pcm,1500561241698.0,选择第一个
msc_log_2017-07-20Thu22-34-05.091000.pcm.SpeexWb.pcm,1500561245091.0,确认拨打
msc_log_2017-07-20Thu22-34-08.072000.pcm.SpeexWb.pcm,1500561248072.0,声音低点吧
msc_log_2017-07-20Thu22-34-11.349000.pcm.SpeexWb.pcm,1500561251349.0,找一下电话本
msc_log_2017-07-20Thu22-34-15.010000.pcm.SpeexWb.pcm,1500561255010.0,查找尾号是0415的号码
msc_log_2017-07-20Thu22-34-19.696000.pcm.SpeexWb.pcm,1500561259696.0,这个号码添加到个人收藏
msc_log_2017-07-20Thu22-34-24.021000.pcm.SpeexWb.pcm,1500561264021.0,退出电话本
msc_log_2017-07-20Thu22-34-27.077000.pcm.SpeexWb.pcm,1500561267077.0,打个电话
msc_log_2017-07-20Thu22-34-30.380000.pcm.SpeexWb.pcm,1500561270380.0,打朱林的吧
msc_log_2017-07-20Thu22-34-43.334000.pcm.SpeexWb.pcm,1500561283334.0,算了取消吧
msc_log_2017-07-20Thu22-34-56.472000.pcm.SpeexWb.pcm,1500561296472.0,打电话给18227863674
msc_log_2017-07-20Thu22-35-02.116000.pcm.SpeexWb.pcm,1500561302116.0,不对不对是18227863670
msc_log_2017-07-20Thu22-35-07.658000.pcm.SpeexWb.pcm,1500561307658.0,静音
msc_log_2017-07-20Thu22-35-20.333000.pcm.SpeexWb.pcm,1500561320333.0,不是取消静音
msc_log_2017-07-20Thu22-35-24.057000.pcm.SpeexWb.pcm,1500561324057.0,找一个电话
msc_log_2017-07-20Thu22-35-27.156000.pcm.SpeexWb.pcm,1500561327156.0,找老婆的号码
msc_log_2017-07-20Thu22-35-30.674000.pcm.SpeexWb.pcm,1500561330674.0,添加为常用联系人
msc_log_2017-07-20Thu22-35-34.544000.pcm.SpeexWb.pcm,1500561334544.0,拨打这个号码
msc_log_2017-07-20Thu22-35-37.436000.pcm.SpeexWb.pcm,1500561337436.0,接电话
msc_log_2017-07-20Thu22-35-50.115000.pcm.SpeexWb.pcm,1500561350115.0,声音开到最大
msc_log_2017-07-20Thu22-35-53.497000.pcm.SpeexWb.pcm,1500561353497.0,挂断吧
msc_log_2017-07-20Thu22-36-06.128000.pcm.SpeexWb.pcm,1500561366128.0,查询已接来电
msc_log_2017-07-20Thu22-36-09.607000.pcm.SpeexWb.pcm,1500561369607.0,我要打电话
msc_log_2017-07-20Thu22-36-12.786000.pcm.SpeexWb.pcm,1500561372786.0,查找未接来电里的号码
msc_log_2017-07-20Thu22-36-17.034000.pcm.SpeexWb.pcm,1500561377034.0,拨打老婆的
msc_log_2017-07-20Thu22-36-20.168000.pcm.SpeexWb.pcm,1500561380168.0,声音低点
msc_log_2017-07-20Thu22-36-32.994000.pcm.SpeexWb.pcm,1500561392994.0,电话王燕
msc_log_2017-07-20Thu22-36-36.439000.pcm.SpeexWb.pcm,1500561396439.0,挂断挂断
msc_log_2017-07-20Thu22-36-49.750000.pcm.SpeexWb.pcm,1500561409750.0,不打电话了还是听首歌吧
msc_log_2017-07-20Thu22-36-54.201000.pcm.SpeexWb.pcm,1500561414201.0,声音大一点
msc_log_2017-07-20Thu22-36-57.182000.pcm.SpeexWb.pcm,1500561417182.0,帮我导航到濮阳县郎中乡
msc_log_2017-07-20Thu22-37-02.455000.pcm.SpeexWb.pcm,1500561422455.0,去敬老院
msc_log_2017-07-20Thu22-37-05.740000.pcm.SpeexWb.pcm,1500561425740.0,走最近的线路
msc_log_2017-07-20Thu22-37-09.308000.pcm.SpeexWb.pcm,1500561429308.0,开始导航
msc_log_2017-07-20Thu22-37-12.341000.pcm.SpeexWb.pcm,1500561432341.0,我想去贵阳清镇
msc_log_2017-07-20Thu22-37-16.506000.pcm.SpeexWb.pcm,1500561436506.0,就是红旗路的清镇市
msc_log_2017-07-20Thu22-37-20.977000.pcm.SpeexWb.pcm,1500561440977.0,帮我搜索附近如家的酒店
msc_log_2017-07-20Thu22-37-25.888000.pcm.SpeexWb.pcm,1500561445888.0,选择价位最低的
msc_log_2017-07-20Thu22-37-29.814000.pcm.SpeexWb.pcm,1500561449814.0,开始导航
msc_log_2017-07-20Thu22-37-32.823000.pcm.SpeexWb.pcm,1500561452823.0,前往泰兴市将华镇
msc_log_2017-07-20Thu22-37-37.437000.pcm.SpeexWb.pcm,1500561457437.0,那就去社区服务中心吧
msc_log_2017-07-20Thu22-37-51.477000.pcm.SpeexWb.pcm,1500561471477.0,我要走路况好的线路
msc_log_2017-07-20Thu22-37-55.694000.pcm.SpeexWb.pcm,1500561475694.0,导航吧
msc_log_2017-07-20Thu22-38-08.450000.pcm.SpeexWb.pcm,1500561488450.0,我要到张浦镇
msc_log_2017-07-20Thu22-38-12.511000.pcm.SpeexWb.pcm,1500561492511.0,我想去石材厂
msc_log_2017-07-20Thu22-38-16.230000.pcm.SpeexWb.pcm,1500561496230.0,那就去移联石材厂吧
msc_log_2017-07-20Thu22-38-20.410000.pcm.SpeexWb.pcm,1500561500410.0,开始导航
msc_log_2017-07-20Thu22-38-33.360000.pcm.SpeexWb.pcm,1500561513360.0,帮我导航到西安三桥西部车城大中
msc_log_2017-07-20Thu22-38-48.779000.pcm.SpeexWb.pcm,1500561528779.0,去中国西部国际车城022
msc_log_2017-07-20Thu22-38-54.194000.pcm.SpeexWb.pcm,1500561534194.0,不是北门市车城厦门
msc_log_2017-07-20Thu22-38-58.723000.pcm.SpeexWb.pcm,1500561538723.0,选择经过加油站的线路
msc_log_2017-07-20Thu22-39-02.889000.pcm.SpeexWb.pcm,1500561542889.0,导航
msc_log_2017-07-20Thu22-39-05.744000.pcm.SpeexWb.pcm,1500561545744.0,可以帮我导航到郯城人民广场吗
msc_log_2017-07-20Thu22-39-10.663000.pcm.SpeexWb.pcm,1500561550663.0,对人民路150号
msc_log_2017-07-20Thu22-39-14.381000.pcm.SpeexWb.pcm,1500561554381.0,开始导航
msc_log_2017-07-20Thu22-39-17.216000.pcm.SpeexWb.pcm,1500561557216.0,我要去陈厝合宁和街
msc_log_2017-07-20Thu22-39-22.129000.pcm.SpeexWb.pcm,1500561562129.0,选择华中汽配大市场a217
msc_log_2017-07-20Thu22-39-27.816000.pcm.SpeexWb.pcm,1500561567816.0,要不走高架的线路
msc_log_2017-07-20Thu22-39-31.641000.pcm.SpeexWb.pcm,1500561571641.0,开始导航
msc_log_2017-07-20Thu22-39-34.856000.pcm.SpeexWb.pcm,1500561574856.0,我想去唐人五菱汽车
msc_log_2017-07-20Thu22-39-39.390000.pcm.SpeexWb.pcm,1500561579390.0,我要去的是维修服务中心
msc_log_2017-07-20Thu22-39-44.498000.pcm.SpeexWb.pcm,1500561584498.0,走最省时的线路
msc_log_2017-07-20Thu22-39-48.118000.pcm.SpeexWb.pcm,1500561588118.0,导航吧
msc_log_2017-07-20Thu22-39-51.044000.pcm.SpeexWb.pcm,1500561591044.0,导航到南京金科乳腺病研究院
msc_log_2017-07-20Thu22-39-56.794000.pcm.SpeexWb.pcm,1500561596794.0,不是荆轲是南京京科研究院
msc_log_2017-07-20Thu22-40-02.328000.pcm.SpeexWb.pcm,1500561602328.0,我要去的是荆州乳腺病研究院
msc_log_2017-07-20Thu22-40-08.094000.pcm.SpeexWb.pcm,1500561608094.0,走红绿灯最少的路线
msc_log_2017-07-20Thu22-40-12.097000.pcm.SpeexWb.pcm,1500561612097.0,开始导航
msc_log_2017-07-20Thu22-40-15.059000.pcm.SpeexWb.pcm,1500561615059.0,我要去通辽市政府
msc_log_2017-07-20Thu22-40-19.638000.pcm.SpeexWb.pcm,1500561619638.0,选择科尔沁区钡镇政府
msc_log_2017-07-20Thu22-40-25.455000.pcm.SpeexWb.pcm,1500561625455.0,线路高速优先
msc_log_2017-07-20Thu22-40-29.078000.pcm.SpeexWb.pcm,1500561629078.0,开始导航吧
msc_log_2017-07-20Thu22-40-32.310000.pcm.SpeexWb.pcm,1500561632310.0,帮我导航到汇能汽车用品批发市场吧
msc_log_2017-07-20Thu22-40-38.388000.pcm.SpeexWb.pcm,1500561638388.0,那就去车美汇汽车用品批发吧
msc_log_2017-07-20Thu22-40-43.728000.pcm.SpeexWb.pcm,1500561643728.0,不走这条线路换条线路
msc_log_2017-07-20Thu22-40-47.862000.pcm.SpeexWb.pcm,1500561647862.0,导航
msc_log_2017-07-20Thu22-41-00.302000.pcm.SpeexWb.pcm,1500561660302.0,我想去彭镇
msc_log_2017-07-20Thu22-41-04.182000.pcm.SpeexWb.pcm,1500561664182.0,还是肥西县紫蓬镇村委会吧
msc_log_2017-07-20Thu22-41-18.736000.pcm.SpeexWb.pcm,1500561678736.0,去白衣村村委会
msc_log_2017-07-20Thu22-41-22.959000.pcm.SpeexWb.pcm,1500561682959.0,选择路程最短的
msc_log_2017-07-20Thu22-41-26.792000.pcm.SpeexWb.pcm,1500561686792.0,开始导航
msc_log_2017-07-20Thu22-41-30.097000.pcm.SpeexWb.pcm,1500561690097.0,帮我导航营口广达汽车装饰
msc_log_2017-07-20Thu22-41-35.533000.pcm.SpeexWb.pcm,1500561695533.0,我要到哈大北路附近的
msc_log_2017-07-20Thu22-41-39.803000.pcm.SpeexWb.pcm,1500561699803.0,选择雅仕汽车装饰
msc_log_2017-07-20Thu22-41-44.590000.pcm.SpeexWb.pcm,1500561704590.0,可以导航了
msc_log_2017-07-20Thu22-41-47.802000.pcm.SpeexWb.pcm,1500561707802.0,帮我导航到奔流镇佳佳马超市吧
msc_log_2017-07-20Thu22-41-53.159000.pcm.SpeexWb.pcm,1500561713159.0,好吧那就家家洁超市吧
msc_log_2017-07-20Thu22-41-57.397000.pcm.SpeexWb.pcm,1500561717397.0,去新蚌埠路飞翔溜冰场附近的那个
msc_log_2017-07-20Thu22-42-02.818000.pcm.SpeexWb.pcm,1500561722818.0,导航吧
msc_log_2017-07-20Thu22-42-05.611000.pcm.SpeexWb.pcm,1500561725611.0,我去广西师范学院
msc_log_2017-07-20Thu22-42-09.600000.pcm.SpeexWb.pcm,1500561729600.0,到明秀校区
msc_log_2017-07-20Thu22-42-12.913000.pcm.SpeexWb.pcm,1500561732913.0,去南门
msc_log_2017-07-20Thu22-42-16.143000.pcm.SpeexWb.pcm,1500561736143.0,可以导航了
msc_log_2017-07-20Thu22-42-19.150000.pcm.SpeexWb.pcm,1500561739150.0,我想去连城
msc_log_2017-07-20Thu22-42-22.903000.pcm.SpeexWb.pcm,1500561742903.0,到连城县
msc_log_2017-07-20Thu22-42-26.047000.pcm.SpeexWb.pcm,1500561746047.0,搜索连城县附近的酒店
msc_log_2017-07-20Thu22-42-30.720000.pcm.SpeexWb.pcm,1500561750720.0,选择价位在五百以上的
msc_log_2017-07-20Thu22-42-34.980000.pcm.SpeexWb.pcm,1500561754980.0,开始导航
msc_log_2017-07-20Thu22-42-38.075000.pcm.SpeexWb.pcm,1500561758075.0,导航创立信息科技
msc_log_2017-07-20Thu22-42-42.376000.pcm.SpeexWb.pcm,1500561762376.0,对神仙树北路二十
msc_log_2017-07-20Thu22-42-46.677000.pcm.SpeexWb.pcm,1500561766677.0,规避拥堵的线路
msc_log_2017-07-20Thu22-42-50.183000.pcm.SpeexWb.pcm,1500561770183.0,算了取消导航
msc_log_2017-07-20Thu22-42-53.743000.pcm.SpeexWb.pcm,1500561773743.0,西安西京医院
msc_log_2017-07-20Thu22-42-57.210000.pcm.SpeexWb.pcm,1500561777210.0,前往丰镐西路216号
msc_log_2017-07-20Thu22-43-02.165000.pcm.SpeexWb.pcm,1500561782165.0,选择西安莲湖京华中医医院急诊
msc_log_2017-07-20Thu22-43-08.364000.pcm.SpeexWb.pcm,1500561788364.0,走最快的路线
msc_log_2017-07-20Thu22-43-11.879000.pcm.SpeexWb.pcm,1500561791879.0,导航
msc_log_2017-07-20Thu22-43-14.751000.pcm.SpeexWb.pcm,1500561794751.0,我要去黄金小学
msc_log_2017-07-20Thu22-43-18.680000.pcm.SpeexWb.pcm,1500561798680.0,前往黄麓镇
msc_log_2017-07-20Thu22-43-22.102000.pcm.SpeexWb.pcm,1500561802102.0,团结小学
msc_log_2017-07-20Thu22-43-25.190000.pcm.SpeexWb.pcm,1500561805190.0,不是错了是林湖小学
msc_log_2017-07-20Thu22-43-29.259000.pcm.SpeexWb.pcm,1500561809259.0,可以导航了
msc_log_2017-07-20Thu22-43-32.379000.pcm.SpeexWb.pcm,1500561812379.0,导航到广东省河源市高新区万绿广场
msc_log_2017-07-20Thu22-43-39.409000.pcm.SpeexWb.pcm,1500561819409.0,我要去万利广场附近的停车场
msc_log_2017-07-20Thu22-43-44.714000.pcm.SpeexWb.pcm,1500561824714.0,就万绿湖停车场吧
msc_log_2017-07-20Thu22-43-48.681000.pcm.SpeexWb.pcm,1500561828681.0,走红绿灯最少的线路
msc_log_2017-07-20Thu22-43-52.976000.pcm.SpeexWb.pcm,1500561832976.0,开始导航
msc_log_2017-07-20Thu22-43-56.182000.pcm.SpeexWb.pcm,1500561836182.0,帮我导航陕西盛威装饰城
msc_log_2017-07-20Thu22-44-01.785000.pcm.SpeexWb.pcm,1500561841785.0,去附近有银行的装饰城
msc_log_2017-07-20Thu22-44-06.543000.pcm.SpeexWb.pcm,1500561846543.0,默认推荐
msc_log_2017-07-20Thu22-44-09.499000.pcm.SpeexWb.pcm,1500561849499.0,开始导航
msc_log_2017-07-20Thu22-44-12.538000.pcm.SpeexWb.pcm,1500561852538.0,去雅安市雨城区八
msc_log_2017-07-20Thu22-44-16.885000.pcm.SpeexWb.pcm,1500561856885.0,查询峄城区附近的餐厅
msc_log_2017-07-20Thu22-44-22.987000.pcm.SpeexWb.pcm,1500561862987.0,选择离我最近的
msc_log_2017-07-20Thu22-44-26.823000.pcm.SpeexWb.pcm,1500561866823.0,走红绿灯少的路线
msc_log_2017-07-20Thu22-44-30.832000.pcm.SpeexWb.pcm,1500561870832.0,导航
msc_log_2017-07-20Thu22-44-33.656000.pcm.SpeexWb.pcm,1500561873656.0,我要去全州村
msc_log_2017-07-20Thu22-44-37.529000.pcm.SpeexWb.pcm,1500561877529.0,去甘泉新村西区吧
msc_log_2017-07-20Thu22-44-51.542000.pcm.SpeexWb.pcm,1500561891542.0,东门
msc_log_2017-07-20Thu22-45-04.040000.pcm.SpeexWb.pcm,1500561904040.0,出发吧
msc_log_2017-07-20Thu22-45-06.884000.pcm.SpeexWb.pcm,1500561906884.0,我想导航到射洪县汇星百货
msc_log_2017-07-20Thu22-45-12.223000.pcm.SpeexWb.pcm,1500561912223.0,选择第二个
msc_log_2017-07-20Thu22-45-15.371000.pcm.SpeexWb.pcm,1500561915371.0,走红绿灯最少的线路
msc_log_2017-07-20Thu22-45-19.166000.pcm.SpeexWb.pcm,1500561919166.0,导航啦
msc_log_2017-07-20Thu22-45-31.666000.pcm.SpeexWb.pcm,1500561931666.0,去盖州梁屯镇吧
msc_log_2017-07-20Thu22-45-35.897000.pcm.SpeexWb.pcm,1500561935897.0,我要去的是梁屯镇村委会
msc_log_2017-07-20Thu22-45-50.209000.pcm.SpeexWb.pcm,1500561950209.0,绵延村的
msc_log_2017-07-20Thu22-45-53.201000.pcm.SpeexWb.pcm,1500561953201.0,可以导航了
msc_log_2017-07-20Thu22-45-56.326000.pcm.SpeexWb.pcm,1500561956326.0,帮我导航到鱼窝窝头
msc_log_2017-07-20Thu22-46-00.936000.pcm.SpeexWb.pcm,1500561960936.0,我要去鱼窝头镇太石村是鱼路的那家
msc_log_2017-07-20Thu22-46-07.672000.pcm.SpeexWb.pcm,1500561967672.0,对臼篮沙鱼窝头二中
msc_log_2017-07-20Thu22-46-12.229000.pcm.SpeexWb.pcm,1500561972229.0,选最短的线路
msc_log_2017-07-20Thu22-46-16.046000.pcm.SpeexWb.pcm,1500561976046.0,可以导航了
msc_log_2017-07-20Thu22-46-19.303000.pcm.SpeexWb.pcm,1500561979303.0,导航到砀山火车站
msc_log_2017-07-20Thu22-46-23.267000.pcm.SpeexWb.pcm,1500561983267.0,是站前路一号
msc_log_2017-07-20Thu22-46-26.814000.pcm.SpeexWb.pcm,1500561986814.0,直接导航到进站口
msc_log_2017-07-20Thu22-46-30.741000.pcm.SpeexWb.pcm,1500561990741.0,不是进口战士出口站
msc_log_2017-07-20Thu22-46-34.923000.pcm.SpeexWb.pcm,1500561994923.0,开始导航吧
