用户说法,user_data
播放关于秦昊的新闻,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""亚马逊停播时尚直播节目曾专注推动网络购物"",""推荐"",""切换模式"",""上一条"",""暂停"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531175416971"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|亚马逊停播时尚直播节目曾专注推动网络购物|推荐|切换模式|上一条|暂停|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
足球新闻,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""亚马逊停播时尚直播节目曾专注推动网络购物"",""推荐"",""切换模式"",""上一条"",""暂停"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531175420389"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|亚马逊停播时尚直播节目曾专注推动网络购物|推荐|切换模式|上一条|暂停|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
噢不是，是科技新闻,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""亚马逊停播时尚直播节目曾专注推动网络购物"",""推荐"",""切换模式"",""上一条"",""播放"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531175423759"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|亚马逊停播时尚直播节目曾专注推动网络购物|推荐|切换模式|上一条|播放|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""paused""}}}"
音量调到20,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""要不要扩大笔记本航班禁令美国和欧盟分歧大"",""推荐"",""切换模式"",""上一条"",""暂停"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531175427453"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|要不要扩大笔记本航班禁令美国和欧盟分歧大|推荐|切换模式|上一条|暂停|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
播放,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""要不要扩大笔记本航班禁令美国和欧盟分歧大"",""推荐"",""切换模式"",""上一条"",""暂停"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531175430729"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|要不要扩大笔记本航班禁令美国和欧盟分歧大|推荐|切换模式|上一条|暂停|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
打开视频,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""要不要扩大笔记本航班禁令美国和欧盟分歧大"",""推荐"",""切换模式"",""上一条"",""暂停"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531175433961"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|要不要扩大笔记本航班禁令美国和欧盟分歧大|推荐|切换模式|上一条|暂停|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
播放朵拉,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""要不要扩大笔记本航班禁令美国和欧盟分歧大"",""推荐"",""切换模式"",""上一条"",""暂停"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531175437563"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|要不要扩大笔记本航班禁令美国和欧盟分歧大|推荐|切换模式|上一条|暂停|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
快进到10分钟处播放,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""要不要扩大笔记本航班禁令美国和欧盟分歧大"",""推荐"",""切换模式"",""上一条"",""暂停"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531175440860"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|要不要扩大笔记本航班禁令美国和欧盟分歧大|推荐|切换模式|上一条|暂停|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
先暂停一下,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""要不要扩大笔记本航班禁令美国和欧盟分歧大"",""推荐"",""切换模式"",""上一条"",""暂停"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_2017053117544465"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|要不要扩大笔记本航班禁令美国和欧盟分歧大|推荐|切换模式|上一条|暂停|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
播放视频宠爱,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""要不要扩大笔记本航班禁令美国和欧盟分歧大"",""推荐"",""切换模式"",""上一条"",""暂停"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531175447400"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|要不要扩大笔记本航班禁令美国和欧盟分歧大|推荐|切换模式|上一条|暂停|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
选择高清画面,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""要不要扩大笔记本航班禁令美国和欧盟分歧大"",""推荐"",""切换模式"",""上一条"",""暂停"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531175450609"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|要不要扩大笔记本航班禁令美国和欧盟分歧大|推荐|切换模式|上一条|暂停|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
声音调到15,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""要不要扩大笔记本航班禁令美国和欧盟分歧大"",""推荐"",""切换模式"",""上一条"",""暂停"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531175453846"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|要不要扩大笔记本航班禁令美国和欧盟分歧大|推荐|切换模式|上一条|暂停|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
开始播放,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""要不要扩大笔记本航班禁令美国和欧盟分歧大"",""推荐"",""切换模式"",""上一条"",""暂停"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531175457157"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|要不要扩大笔记本航班禁令美国和欧盟分歧大|推荐|切换模式|上一条|暂停|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
搜索视频,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""要不要扩大笔记本航班禁令美国和欧盟分歧大"",""推荐"",""切换模式"",""上一条"",""暂停"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531175500359"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|要不要扩大笔记本航班禁令美国和欧盟分歧大|推荐|切换模式|上一条|暂停|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
视屏快进,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""新闻分类"",""要不要扩大笔记本航班禁令美国和欧盟分歧大"",""推荐"",""切换模式"",""上一条"",""暂停"",""下一条"",""播放列表""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.884653"",""poi"":""上一品龙虾馆"",""area"":""合肥市庐阳区"",""tel"":"""",""lng"":""117.272431""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""oneTarget""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531175503690"",""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""train::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|新闻分类|要不要扩大笔记本航班禁令美国和欧盟分歧大|推荐|切换模式|上一条|暂停|下一条|播放列表""}},""activeStatus"":""fg"",""sceneStatus"":""playing""}}}"
